time,V1,V2,V3,V4,V5,V6,V7,V8,SOC1,SOC2,SOC3,SOC4,SOC5,SOC6,SOC7,SOC8,I1,I2,I3,I4,I5,I6,I7,I8,T1,T2,T3,T4,T5,T6,T7,T8
1750,25.8106874697432,25.6952798169865,25.7121022867646,25.810411785781,25.7121022867646,25.810411785781,25.6952798169865,25.7123483134847,0.528785416258821,0.428737207750024,0.47873705753495,0.528736717617074,0.478737057534929,0.528736717616991,0.428737207750024,0.47878558621276,-1.00028391756217,-1.00056529615597,-1.0005656662503,-1.0005678290593,-1.0005656662503,-1.0005678290593,-1.00056529615597,-1.00028283583145,28.8049159506253,28.0750610356317,31.0334371131848,28.8071222351779,31.0334371132228,28.8071222351947,28.0750610356317,31.0311314672945
1751,25.8106089532177,25.6952468904962,25.7120693600063,25.8103332298913,25.7120693600063,25.8103332298912,25.6952468904962,25.7123154006175,0.528687579412467,0.428639343382282,0.478639193131009,0.52863885300164,0.478639193130988,0.528638853001557,0.428639343382282,0.478687749472184,-1.00028391669849,-1.00056529543159,-1.00056566552591,-1.00056782733107,-1.00056566552591,-1.00056782733107,-1.00056529543158,-1.00028283546941,28.8071786191263,28.0774392476305,31.0357897666428,28.8093862496287,31.0357897666808,28.8093862496456,28.0774392476305,31.0334827658985
1752,25.8105304366923,25.6952139640059,25.7120364332601,25.8102546740019,25.7120364332601,25.8102546740019,25.6952139640059,25.7122824877627,0.528589742566196,0.428541479014611,0.47854132872714,0.528540988386375,0.478541328727119,0.528540988386292,0.428541479014611,0.478589912731644,-1.00028391583481,-1.0005652947072,-1.00056566480153,-1.00056782560284,-1.00056566480152,-1.00056782560284,-1.0005652947072,-1.00028283510737,28.8094414104933,28.0798175096549,31.0381424701278,28.8116503870465,31.0381424701657,28.8116503870634,28.0798175096549,31.0358341144887
1753,25.8104519201672,25.6951810375157,25.7120035065254,25.8101761181129,25.7120035065254,25.8101761181129,25.6951810375157,25.7122495749197,0.528491905720011,0.428443614647011,0.478443464323341,0.52844312377128,0.47844346432332,0.528443123771196,0.428443614647011,0.478492075991138,-1.00028391497113,-1.00056529398282,-1.00056566407714,-1.00056782387461,-1.00056566407713,-1.00056782387461,-1.00056529398282,-1.00028283474532,28.8117043247263,28.0821958217047,31.0404952236395,28.8139146474311,31.0404952236775,28.813914647448,28.0821958217047,31.0381855130651
1754,25.8103734036422,25.6951481110255,25.7119705798018,25.8100975622243,25.7119705798018,25.8100975622242,25.6951481110255,25.7122166620879,0.528394068873909,0.428345750279481,0.478345599919613,0.528345259156353,0.478345599919592,0.52834525915627,0.428345750279481,0.478394239250668,-1.00028391410745,-1.00056529325844,-1.00056566335275,-1.00056782214638,-1.00056566335274,-1.00056782214638,-1.00056529325844,-1.00028283438328,28.8139673618255,28.08457418378,31.042848027178,28.8161790307827,31.0428480272161,28.8161790307996,28.08457418378,31.0405369616276
1755,25.8102948871174,25.6951151845354,25.7119376530886,25.8100190063359,25.7119376530886,25.8100190063359,25.6951151845354,25.7121837492667,0.528296232027893,0.428247885912023,0.478247735515956,0.528247394541595,0.478247735515935,0.528247394541512,0.428247885912023,0.478296402510234,-1.00028391324376,-1.00056529253405,-1.00056566262836,-1.00056782041815,-1.00056566262836,-1.00056782041815,-1.00056529253405,-1.00028283402124,28.8162305217908,28.0869525958807,31.0452008807433,28.8184435371012,31.0452008807814,28.8184435371181,28.0869525958807,31.0428884601761
1756,25.8102163705927,25.6950822580453,25.7119047263853,25.809940450448,25.7119047263853,25.8099404504479,25.6950822580453,25.7121508364557,0.52819839518196,0.428150021544635,0.478149871112369,0.528149529927007,0.478149871112349,0.528149529926924,0.428150021544635,0.478198565769835,-1.00028391238008,-1.00056529180967,-1.00056566190397,-1.00056781868992,-1.00056566190397,-1.00056781868992,-1.00056529180967,-1.0002828336592,28.8184938046222,28.0893310580069,31.0475537843352,28.8207081663866,31.0475537843733,28.8207081664035,28.0893310580069,31.0452400087106
1757,25.8101378540682,25.6950493315553,25.7118717996914,25.8098618945604,25.7118717996914,25.8098618945603,25.6950493315552,25.7121179236542,0.528100558336112,0.428052157177318,0.478052006708854,0.528051665312587,0.478052006708833,0.528051665312504,0.428052157177318,0.478100729029471,-1.0002839115164,-1.00056529108529,-1.00056566117959,-1.00056781696169,-1.00056566117958,-1.00056781696169,-1.00056529108529,-1.00028283329716,28.8207572103197,28.0917095701586,31.0499067379538,28.8229729186389,31.0499067379919,28.8229729186558,28.0917095701586,31.047591607231
1758,25.8100593375439,25.6950164050653,25.7118388730065,25.8097833386731,25.7118388730065,25.8097833386731,25.6950164050653,25.7120850108619,0.528002721490349,0.427954292810072,0.477954142305409,0.527953800698336,0.477954142305389,0.527953800698253,0.427954292810072,0.478002892289143,-1.00028391065272,-1.00056529036091,-1.0005656604552,-1.00056781523346,-1.0005656604552,-1.00056781523346,-1.00056529036091,-1.00028283293512,28.8230207388833,28.0940881323358,31.0522597415989,28.8252377938581,31.0522597416371,28.825237793875,28.0940881323358,31.0499432557373
1759,25.8099808210198,25.6949834785753,25.7118059463301,25.8097047827862,25.7118059463301,25.8097047827862,25.6949834785753,25.7120520980782,0.52790488464467,0.427856428442897,0.477856277902036,0.527855936084255,0.477856277902015,0.527855936084172,0.427856428442897,0.47790505554885,-1.00028390978904,-1.00056528963652,-1.00056565973081,-1.00056781350523,-1.00056565973081,-1.00056781350523,-1.00056528963652,-1.00028283257308,28.8252843903129,28.0964667445384,31.0546127952706,28.8275027920442,31.0546127953088,28.8275027920611,28.0964667445384,31.0522949542294
1760,25.8099023044959,25.6949505520854,25.7117730196617,25.8096262268997,25.7117730196618,25.8096262268996,25.6949505520854,25.7120191853028,0.527807047799076,0.427758564075793,0.477758413498733,0.527758071470342,0.477758413498712,0.527758071470259,0.427758564075793,0.477807218808593,-1.00028390892536,-1.00056528891214,-1.00056565900643,-1.000567811777,-1.00056565900642,-1.000567811777,-1.00056528891214,-1.00028283221104,28.8275481646087,28.0988454067665,31.0569658989687,28.8297679131972,31.056965899007,28.8297679132141,28.0988454067665,31.0546467027072
1761,25.8098237879721,25.6949176255956,25.7117400930012,25.8095476710135,25.7117400930011,25.8095476710134,25.6949176255956,25.7119862725352,0.527709210953566,0.42766069970876,0.477660549095501,0.527660206856599,0.477660549095481,0.527660206856516,0.42766069970876,0.477709382068371,-1.00028390806167,-1.00056528818776,-1.00056565828204,-1.00056781004877,-1.00056565828204,-1.00056781004877,-1.00056528818776,-1.000282831849,28.8298120617706,28.1012241190201,31.0593190526932,28.8320331573171,31.0593190527316,28.8320331573341,28.1012241190201,31.0569985011708
1762,25.8097452714485,25.6948846991058,25.7117071663478,25.8094691151276,25.7117071663478,25.8094691151276,25.6948846991058,25.7119533597751,0.52761137410814,0.427562835341797,0.47756268469234,0.527562342243025,0.477562684692319,0.527562342242941,0.427562835341797,0.477611545328184,-1.00028390719799,-1.00056528746337,-1.00056565755765,-1.00056780832054,-1.00056565755765,-1.00056780832054,-1.00056528746337,-1.00028283148696,28.8320760817985,28.1036028812991,31.0616722564442,28.8342985244039,31.0616722564825,28.8342985244209,28.1036028812991,31.05935034962
